,mixture_audio_filename,bg_classname,bg_path,ebr,event_present,event,event_length
208,mixture_evaltest_babycry_208_88515140ef645b92b84da9ee3c8c91fe.wav,cafe/restaurant,audio/390.wav,0.0,False,,
209,mixture_evaltest_babycry_209_7e98d9a13dc615a340641a0ac2c5c90e.wav,beach,audio/127.wav,0.0,False,,
210,mixture_evaltest_babycry_210_4377774fa4018397d3753971ec333cdc.wav,residential_area,audio/68.wav,0.0,True,babycry,1.9
211,mixture_evaltest_babycry_211_f82e484be03f88161e2726f188c20539.wav,beach,audio/387.wav,-6.0,True,babycry,0.9600000000000009
212,mixture_evaltest_babycry_212_292d4013f5e4a7ed22c02321200c2eb6.wav,bus,audio/374.wav,-6.0,True,babycry,2.48
213,mixture_evaltest_babycry_213_6a81e488dc07b7618221d8fb8b469695.wav,home,audio/28.wav,0.0,False,,
214,mixture_evaltest_babycry_214_f00b23ff4a08c583b8bc5de2f387d3e6.wav,bus,audio/224.wav,0.0,False,,
215,mixture_evaltest_babycry_215_c03c58f1ef29c7f22efc1b5df7787243.wav,bus,audio/166.wav,0.0,False,,
216,mixture_evaltest_babycry_216_94ae42f0f16dded989b663b665266568.wav,library,audio/260.wav,6.0,True,babycry,1.0400000000000063
217,mixture_evaltest_babycry_217_d0339f801fafac4621e351c70aac1b97.wav,car,audio/250.wav,0.0,False,,
218,mixture_evaltest_babycry_218_b5cc64e60c4bd29d1e4ab0d09252d748.wav,city_center,audio/318.wav,0.0,False,,
219,mixture_evaltest_babycry_219_022e6a8062c778c98e43701f9464a9f1.wav,office,audio/202.wav,0.0,False,,
220,mixture_evaltest_babycry_220_5c23895397922658cf8d2db5db66cfcd.wav,train,audio/358.wav,0.0,False,,
221,mixture_evaltest_babycry_221_c3d38490f0fd8f8962aa4ebeaffbbbb6.wav,residential_area,audio/317.wav,0.0,False,,
222,mixture_evaltest_babycry_222_94d8c4239428c68c2f541d58abe67d8c.wav,office,audio/347.wav,6.0,True,babycry,2.240000000000002
223,mixture_evaltest_babycry_223_1b14c559173eaaea6f92829a4758527d.wav,city_center,audio/253.wav,0.0,False,,
224,mixture_evaltest_babycry_224_358ec38fc7681d8e622fdc232c5c2697.wav,car,audio/279.wav,0.0,False,,
225,mixture_evaltest_babycry_225_36baffb41c74693b072b30a4b16e9ab5.wav,residential_area,audio/352.wav,-6.0,True,babycry,0.8000000000000043
226,mixture_evaltest_babycry_226_c59d10e531ed7f2a72bb4b9adf964bbe.wav,residential_area,audio/317.wav,6.0,True,babycry,1.9800000000000002
227,mixture_evaltest_babycry_227_707de092330ed0afa6b8b8d4a05e4e4b.wav,office,audio/346.wav,6.0,True,babycry,1.9
228,mixture_evaltest_babycry_228_ece1c28ced51c76c58e278d054ebfd66.wav,metro_station,audio/208.wav,0.0,True,babycry,2.8599999999999994
229,mixture_evaltest_babycry_229_73b26a16c8ac4ba845ef422504eeb370.wav,residential_area,audio/196.wav,-6.0,True,babycry,1.8599999999999994
230,mixture_evaltest_babycry_230_7cbb712e8a58faa6998c050e26a6082a.wav,metro_station,audio/315.wav,6.0,True,babycry,3.8199999999999994
231,mixture_evaltest_babycry_231_41b54a145bed7193c2a9d70637ed8c42.wav,metro_station,audio/315.wav,0.0,True,babycry,1.0400000000000063
232,mixture_evaltest_babycry_232_537d732dae7150d6dffb66ed877cb73d.wav,park,audio/119.wav,6.0,True,babycry,0.9000000000000004
233,mixture_evaltest_babycry_233_b7babbc5b5a920c754c424a1d7cf2a74.wav,cafe/restaurant,audio/198.wav,6.0,True,babycry,1.6799999999999997
234,mixture_evaltest_babycry_234_a88acd0e3a1abbda0ddb2feef273a1e5.wav,train,audio/160.wav,0.0,False,,
235,mixture_evaltest_babycry_235_df79b05a71968e8b75d40121eb43a105.wav,residential_area,audio/196.wav,0.0,False,,
236,mixture_evaltest_babycry_236_292d4013f5e4a7ed22c02321200c2eb6.wav,bus,audio/374.wav,-6.0,True,babycry,2.48
237,mixture_evaltest_babycry_237_7d1bceb1198152b1757239f91b85d94a.wav,library,audio/89.wav,0.0,False,,
238,mixture_evaltest_babycry_238_4f02ddd35daa85af48b547bd5e61e817.wav,office,audio/347.wav,6.0,True,babycry,2.719999999999997
239,mixture_evaltest_babycry_239_5d6ff4013a3ef0d64eb38c6fe522c2e7.wav,city_center,audio/343.wav,6.0,True,babycry,3.42
240,mixture_evaltest_babycry_240_07ed9088a89b1570096614ed6b282161.wav,car,audio/263.wav,0.0,False,,
241,mixture_evaltest_babycry_241_53354a65d5caadc898096b57d095d6a0.wav,beach,audio/61.wav,0.0,False,,
242,mixture_evaltest_babycry_242_d297ebe0296381044473112e0ecb8b99.wav,residential_area,audio/52.wav,0.0,False,,
243,mixture_evaltest_babycry_243_5f8cefebd84b76c5671c2c6d622fa1dc.wav,cafe/restaurant,audio/376.wav,0.0,False,,
244,mixture_evaltest_babycry_244_0ca6daf44b26aacb07900fb1a2241ebe.wav,car,audio/3.wav,0.0,True,babycry,1.7
245,mixture_evaltest_babycry_245_796fcf6f33c512a24f8de37c5b39d9ae.wav,city_center,audio/319.wav,6.0,True,babycry,1.4199999999999982
246,mixture_evaltest_babycry_246_54d69de42bbd0acc7b4a89b0207eacf1.wav,grocery_store,audio/350.wav,0.0,False,,
247,mixture_evaltest_babycry_247_80d1aa2196d86d62dcb23b961743aab8.wav,city_center,audio/41.wav,0.0,False,,
248,mixture_evaltest_babycry_248_f0490e0bd717b171c4a7dd83dc66e985.wav,home,audio/228.wav,6.0,True,babycry,1.1800000000000068
249,mixture_evaltest_babycry_249_de0fd75414318fa8eef1c1a286643ed6.wav,park,audio/84.wav,-6.0,True,babycry,0.740000000000002
250,mixture_evaltest_babycry_250_cb5aea63ff2b484f0616c4d3f63afda6.wav,library,audio/328.wav,0.0,False,,
251,mixture_evaltest_babycry_251_78e8276af9e61368ef64dcf1a8599342.wav,car,audio/14.wav,-6.0,True,babycry,1.5800000000000003
252,mixture_evaltest_babycry_252_961278c0bc269dca85210d1a82a813a9.wav,train,audio/168.wav,0.0,True,babycry,1.379999999999999
253,mixture_evaltest_babycry_253_d826877163b08ca1317b7a66b4e3cce6.wav,bus,audio/223.wav,0.0,False,,
254,mixture_evaltest_babycry_254_eed72fff6f0e636e6e614314c425e8f2.wav,office,audio/209.wav,6.0,True,babycry,3.42
255,mixture_evaltest_babycry_255_6bc7ce3de687324fae214bcc3d9deb97.wav,forest_path,audio/356.wav,0.0,False,,
256,mixture_evaltest_babycry_256_3a57ceb0cde8a9546ce15b43016e6960.wav,park,audio/188.wav,-6.0,True,babycry,1.9800000000000002
257,mixture_evaltest_babycry_257_7aafb61783c98bd5e475ac40575c8cdd.wav,office,audio/180.wav,-6.0,True,babycry,1.0199999999999996
258,mixture_evaltest_babycry_258_8602bd8b8080aa09c4efc4def1004864.wav,beach,audio/115.wav,0.0,False,,
259,mixture_evaltest_babycry_259_254f80ebd6377af41edd377021558417.wav,grocery_store,audio/38.wav,0.0,False,,
260,mixture_evaltest_babycry_260_acb9fa08df68b5e1b1b2cf18c9dbef95.wav,residential_area,audio/5.wav,0.0,False,,
261,mixture_evaltest_babycry_261_60d2c6952850cf49f80c59d732ecf4ed.wav,office,audio/276.wav,0.0,False,,
262,mixture_evaltest_babycry_262_497594f3c787e5423c586178ac538359.wav,forest_path,audio/56.wav,0.0,True,babycry,3.8799999999999955
263,mixture_evaltest_babycry_263_0df64ea43091ff6e01e8a5326c6c9664.wav,bus,audio/374.wav,0.0,False,,
264,mixture_evaltest_babycry_264_b6d474909d70cba5a2486e24de83e347.wav,tram,audio/176.wav,0.0,False,,
265,mixture_evaltest_babycry_265_dba9f77a678b5032b954aeac9989c01a.wav,beach,audio/220.wav,6.0,True,babycry,2.48
266,mixture_evaltest_babycry_266_6d8b9d522809c70c382113f6b7af6bff.wav,residential_area,audio/282.wav,6.0,True,babycry,0.759999999999998
267,mixture_evaltest_babycry_267_6fa8dca292b54fb03668fe943b13ed33.wav,home,audio/312.wav,0.0,False,,
268,mixture_evaltest_babycry_268_a4151ab078f6c12346eef3981bf0ccfa.wav,forest_path,audio/174.wav,0.0,False,,
269,mixture_evaltest_babycry_269_695a49eb49bd0db7534c7a9ae13aad9d.wav,car,audio/329.wav,0.0,False,,
270,mixture_evaltest_babycry_270_399b8d8ff951df7c949713219a3b5ddf.wav,library,audio/232.wav,6.0,True,babycry,1.0199999999999996
271,mixture_evaltest_babycry_271_9440e3c6f20260dc148529910981819f.wav,office,audio/148.wav,0.0,False,,
272,mixture_evaltest_babycry_272_904adb92739280741a43d7c9ee32e930.wav,office,audio/339.wav,0.0,False,,
273,mixture_evaltest_babycry_273_9f6be4d693bb35277b6ed12e401f42f1.wav,home,audio/55.wav,0.0,True,babycry,1.7800000000000011
274,mixture_evaltest_babycry_274_12b62b9bd8c99c9fdd7351abcafeb6e8.wav,grocery_store,audio/265.wav,0.0,False,,
275,mixture_evaltest_babycry_275_a62e81f1f1d0ee81291a8041c2c52c21.wav,tram,audio/267.wav,0.0,True,babycry,2.8599999999999994
276,mixture_evaltest_babycry_276_1752b674978e74f2e5e7e976ca1c053e.wav,beach,audio/272.wav,0.0,False,,
277,mixture_evaltest_babycry_277_919273d9c18dc28ffaea6c101aaeab7b.wav,park,audio/316.wav,0.0,False,,
278,mixture_evaltest_babycry_278_7d5a964428a147aa8dd6385e31263974.wav,grocery_store,audio/26.wav,0.0,False,,
279,mixture_evaltest_babycry_279_525407be1507038ee2e395f21f8c1859.wav,car,audio/162.wav,0.0,False,,
280,mixture_evaltest_babycry_280_2c736155d893b0a68b41f9acb391c3e2.wav,forest_path,audio/174.wav,6.0,True,babycry,1.6799999999999997
281,mixture_evaltest_babycry_281_47478d4e1e57ffcfdafc0f0d44afc1f6.wav,residential_area,audio/243.wav,0.0,False,,
282,mixture_evaltest_babycry_282_24e2c3c50aaa086909a3af54acf420de.wav,beach,audio/173.wav,-6.0,True,babycry,1.3599999999999994
283,mixture_evaltest_babycry_283_3e50ace5b3e8cd75f26242706ea002d5.wav,forest_path,audio/103.wav,0.0,False,,
284,mixture_evaltest_babycry_284_3708eaa82d0e221d1dc18e5b43319736.wav,forest_path,audio/169.wav,0.0,True,babycry,1.3200000000000003
285,mixture_evaltest_babycry_285_8fec762860278cbf8139e7434713cd87.wav,park,audio/40.wav,0.0,True,babycry,4.819999999999999
286,mixture_evaltest_babycry_286_26afd2d33fd87c6c27f2f1e5912158f5.wav,library,audio/301.wav,0.0,False,,
287,mixture_evaltest_babycry_287_ea1f36c27c63ff1fdbad6f8f92afa138.wav,cafe/restaurant,audio/218.wav,6.0,True,babycry,1.7800000000000011
288,mixture_evaltest_babycry_288_e3c7ccb0b50effd658440c7385dc8524.wav,forest_path,audio/108.wav,0.0,False,,
289,mixture_evaltest_babycry_289_6e7138126431d4cdd8ffc48fbfd26354.wav,residential_area,audio/310.wav,-6.0,True,babycry,3.02
290,mixture_evaltest_babycry_290_3c08fe203d336c0e236c8e39e9f7a965.wav,office,audio/148.wav,0.0,True,babycry,1.0399999999999991
291,mixture_evaltest_babycry_291_c353a972e2d3fe9081c223c2a90f3e62.wav,cafe/restaurant,audio/378.wav,-6.0,True,babycry,1.18
292,mixture_evaltest_babycry_292_a872a1480da790e3dd0533cee3710b74.wav,train,audio/144.wav,0.0,False,,
293,mixture_evaltest_babycry_293_4f34f24bb159a635a646c6f15bcf086a.wav,home,audio/116.wav,6.0,True,babycry,1.3000000000000007
294,mixture_evaltest_babycry_294_55c9a9cd79df01f5ca9c04ff7c0ce1eb.wav,office,audio/164.wav,0.0,False,,
295,mixture_evaltest_babycry_295_b57e2736a5a56776e5812c7d6f8f6eb3.wav,cafe/restaurant,audio/13.wav,0.0,False,,
296,mixture_evaltest_babycry_296_7b7de851e8bcf9858abfcae526d62a0c.wav,office,audio/354.wav,0.0,False,,
297,mixture_evaltest_babycry_297_c2ad87bf458196daa79de2e7e96a051b.wav,residential_area,audio/310.wav,0.0,False,,
298,mixture_evaltest_babycry_298_57f35e071342454ff5e51b22ba611b9d.wav,library,audio/47.wav,0.0,False,,
299,mixture_evaltest_babycry_299_dac7c3a05b2b36ac3d44db0463731a47.wav,park,audio/119.wav,0.0,True,babycry,2.36
300,mixture_evaltest_babycry_300_35d4497a7f13d8d9eddd6d6be3a616b6.wav,tram,audio/66.wav,6.0,True,babycry,1.5399999999999991
301,mixture_evaltest_babycry_301_6b9e5f6d23cc64fe6f5069c6e6c92313.wav,car,audio/170.wav,0.0,False,,
302,mixture_evaltest_babycry_302_4ca8fe2efa64a517efcb136174ff1756.wav,residential_area,audio/171.wav,-6.0,True,babycry,1.8599999999999994
303,mixture_evaltest_babycry_303_930ba37421b85af01bfcc5419a3a7d99.wav,car,audio/77.wav,-6.0,True,babycry,1.0399999999999991
304,mixture_evaltest_babycry_304_e210d388291f089541a2161309b1fbe3.wav,bus,audio/226.wav,0.0,False,,
305,mixture_evaltest_babycry_305_9823279c302afb02e0fc3e1890493631.wav,library,audio/331.wav,6.0,True,babycry,3.8199999999999994
306,mixture_evaltest_babycry_306_bafeb644d163feeb2000865a51a0f024.wav,train,audio/261.wav,0.0,False,,
307,mixture_evaltest_babycry_307_02f1824a47716d2c2f345d319c3da8c7.wav,metro_station,audio/256.wav,0.0,False,,
308,mixture_evaltest_babycry_308_a1368f9e660b691720911304d6312218.wav,metro_station,audio/80.wav,0.0,False,,
309,mixture_evaltest_babycry_309_38f36faeacb5580de258a2dacf1f4baf.wav,car,audio/326.wav,0.0,False,,
310,mixture_evaltest_babycry_310_7fbae85d4b71a1feb8c6ad765c1ab308.wav,residential_area,audio/157.wav,6.0,True,babycry,1.7200000000000002
311,mixture_evaltest_babycry_311_f2f844f8870707d7999d8bcb598a655f.wav,city_center,audio/247.wav,0.0,False,,
312,mixture_evaltest_babycry_312_919273d9c18dc28ffaea6c101aaeab7b.wav,park,audio/316.wav,0.0,False,,
313,mixture_evaltest_babycry_313_c71f55eaafe2303130ba12cb3d49dabf.wav,library,audio/15.wav,6.0,True,babycry,1.5800000000000003
314,mixture_evaltest_babycry_314_ef9169724444fbd7aea0c941c424e7fd.wav,residential_area,audio/157.wav,-6.0,True,babycry,1.6800000000000002
315,mixture_evaltest_babycry_315_cc1fe24109d8c05412feb8ffbce758eb.wav,beach,audio/127.wav,0.0,True,babycry,1.7200000000000002
316,mixture_evaltest_babycry_316_f0a5ac859029b63cdb110af2621ac7cc.wav,park,audio/126.wav,6.0,True,babycry,1.4199999999999982
317,mixture_evaltest_babycry_317_876c970fb5a07f0879f93eb6006e14f2.wav,beach,audio/127.wav,0.0,True,babycry,0.9600000000000009
318,mixture_evaltest_babycry_318_899d68307746aed97baa384da4e545f4.wav,cafe/restaurant,audio/129.wav,0.0,True,babycry,3.5600000000000023
319,mixture_evaltest_babycry_319_18742daaca944e44dff28088351addcf.wav,cafe/restaurant,audio/200.wav,0.0,False,,
320,mixture_evaltest_babycry_320_def1955e5fa53da60862870ee131d501.wav,office,audio/148.wav,6.0,True,babycry,0.9600000000000009
321,mixture_evaltest_babycry_321_f3f9e595e2d9550bcb3124144a6c8933.wav,park,audio/87.wav,0.0,True,babycry,1.6799999999999997
322,mixture_evaltest_babycry_322_0812bf836610c27df72d3fb81f3e4844.wav,office,audio/94.wav,0.0,False,,
323,mixture_evaltest_babycry_323_1828a6423e74682a27b5c0032cd515bb.wav,home,audio/16.wav,0.0,False,,
324,mixture_evaltest_babycry_324_20e1418fcb5da2307e2ef11d60c754a8.wav,home,audio/306.wav,-6.0,True,babycry,1.9800000000000002
325,mixture_evaltest_babycry_325_f94c7a7bbf98731911b02c62274d0992.wav,city_center,audio/7.wav,6.0,True,babycry,1.7
326,mixture_evaltest_babycry_326_766905e34b4053719837f554812bd025.wav,library,audio/300.wav,0.0,True,babycry,1.1799999999999997
327,mixture_evaltest_babycry_327_a88acd0e3a1abbda0ddb2feef273a1e5.wav,train,audio/160.wav,0.0,False,,
328,mixture_evaltest_babycry_328_f43a34a948472c417dfc376dcd43630c.wav,beach,audio/212.wav,-6.0,True,babycry,1.3000000000000007
329,mixture_evaltest_babycry_329_ae6de61038f168079fe2244ded11efe3.wav,park,audio/293.wav,0.0,False,,
330,mixture_evaltest_babycry_330_cf4872a8f4575a825b88ed7f734c1fe8.wav,bus,audio/259.wav,0.0,False,,
331,mixture_evaltest_babycry_331_556c628f6ffe242425bc34d25ed49bf6.wav,beach,audio/83.wav,-6.0,True,babycry,1.8599999999999994
332,mixture_evaltest_babycry_332_7da817147616943474d93e042950756e.wav,grocery_store,audio/305.wav,-6.0,True,babycry,3.140000000000015
333,mixture_evaltest_babycry_333_6bcb2fbb7571f376e998d1dbbc3179ee.wav,home,audio/215.wav,0.0,False,,
334,mixture_evaltest_babycry_334_0054bfee95887bc8e77d5026dca91069.wav,tram,audio/235.wav,-6.0,True,babycry,0.740000000000002
335,mixture_evaltest_babycry_335_1b14c559173eaaea6f92829a4758527d.wav,city_center,audio/253.wav,0.0,False,,
336,mixture_evaltest_babycry_336_ed4c694f060bc2923384619d59107a40.wav,library,audio/232.wav,0.0,False,,
337,mixture_evaltest_babycry_337_df94b98177857364a2bc995f505ff360.wav,library,audio/89.wav,0.0,True,babycry,4.819999999999999
338,mixture_evaltest_babycry_338_9ea495f07521f14fd4aa8c8ce4c5c7ca.wav,tram,audio/216.wav,-6.0,True,babycry,2.36
339,mixture_evaltest_babycry_339_cf4872a8f4575a825b88ed7f734c1fe8.wav,bus,audio/259.wav,0.0,False,,
340,mixture_evaltest_babycry_340_3566969687d56c4d2f1c9445cfe6639a.wav,metro_station,audio/284.wav,0.0,True,babycry,1.6800000000000002
341,mixture_evaltest_babycry_341_20bc93931e0ccb00fc9b2fb605b2f160.wav,bus,audio/224.wav,6.0,True,babycry,1.4199999999999982
342,mixture_evaltest_babycry_342_80c104bd265bd6a2afae204f0f54c562.wav,bus,audio/259.wav,-6.0,True,babycry,3.039999999999999
343,mixture_evaltest_babycry_343_3fe6c919284c6f95580ea6950d5ba30f.wav,forest_path,audio/287.wav,0.0,False,,
344,mixture_evaltest_babycry_344_85cbff7cf4486df06651b432afc5c28e.wav,park,audio/345.wav,6.0,True,babycry,0.9399999999999977
345,mixture_evaltest_babycry_345_4507450daad3b40d730987b15df0275c.wav,grocery_store,audio/290.wav,0.0,False,,
346,mixture_evaltest_babycry_346_da5de36a4917c944dd2a485af8198156.wav,tram,audio/21.wav,6.0,True,babycry,0.9399999999999977
347,mixture_evaltest_babycry_347_1d058b4c4c195b5cc4ed1e743a382c7a.wav,park,audio/74.wav,0.0,False,,
348,mixture_evaltest_babycry_348_6f51ce98dfa80543570845c0dfa2d7cf.wav,library,audio/230.wav,0.0,False,,
349,mixture_evaltest_babycry_349_7d5a964428a147aa8dd6385e31263974.wav,grocery_store,audio/26.wav,0.0,False,,
350,mixture_evaltest_babycry_350_b5cc64e60c4bd29d1e4ab0d09252d748.wav,city_center,audio/318.wav,0.0,False,,
351,mixture_evaltest_babycry_351_70e460b9ca5c57e4e7912fed9f5d7c15.wav,car,audio/258.wav,-6.0,True,babycry,0.4800000000000004
352,mixture_evaltest_babycry_352_df833a477992f501e7b5a66cd286499e.wav,tram,audio/195.wav,6.0,True,babycry,1.6799999999999997
353,mixture_evaltest_babycry_353_9b2dffb852c61dfe71cc5aafeceab885.wav,cafe/restaurant,audio/32.wav,0.0,True,babycry,3.8799999999999955
354,mixture_evaltest_babycry_354_f6c8ed0e09706a61ca8de39e842e2245.wav,park,audio/262.wav,0.0,False,,
355,mixture_evaltest_babycry_355_3491aa46b7b80fe685d8878372a76171.wav,forest_path,audio/75.wav,6.0,True,babycry,1.18
356,mixture_evaltest_babycry_356_ae73d7a1e8de6a8af8436d8515b9db20.wav,tram,audio/50.wav,0.0,False,,
357,mixture_evaltest_babycry_357_48df58be8faa82f2fa34d44f8cb8b949.wav,city_center,audio/247.wav,6.0,True,babycry,4.520000000000003
358,mixture_evaltest_babycry_358_7c6d6ee3ef0756db8c85b1d5a9044038.wav,cafe/restaurant,audio/378.wav,-6.0,True,babycry,3.8199999999999994
359,mixture_evaltest_babycry_359_b95fe91eba7844a2f5aa37c40514920a.wav,cafe/restaurant,audio/129.wav,0.0,True,babycry,1.0199999999999996
360,mixture_evaltest_babycry_360_f1353c6e4a3cdc2c6c47db9b81f11353.wav,train,audio/355.wav,0.0,False,,
361,mixture_evaltest_babycry_361_89d25ff7aef8acbb1781b912e2e05356.wav,office,audio/219.wav,0.0,False,,
362,mixture_evaltest_babycry_362_6d20b13e9be5ee3cf7b5cb8b16c5ebe5.wav,library,audio/167.wav,0.0,False,,
363,mixture_evaltest_babycry_363_ad1c8e043bba4a436bad1fae533da1cb.wav,forest_path,audio/134.wav,0.0,False,,
364,mixture_evaltest_babycry_364_aeb6df0cf9b9dadde74675d4debff987.wav,tram,audio/216.wav,-6.0,True,babycry,0.8999999999999986
365,mixture_evaltest_babycry_365_b5cc64e60c4bd29d1e4ab0d09252d748.wav,city_center,audio/318.wav,0.0,False,,
366,mixture_evaltest_babycry_366_499cf33e3dd11719a8517b4579af7c18.wav,office,audio/371.wav,0.0,True,babycry,4.819999999999999
367,mixture_evaltest_babycry_367_f2a7b90186a3897806c0a55fbe4619ba.wav,city_center,audio/23.wav,0.0,True,babycry,0.740000000000002
368,mixture_evaltest_babycry_368_d6bf911f6ebc5fb1955c13c1ebddfb1c.wav,park,audio/242.wav,6.0,True,babycry,1.7800000000000011
369,mixture_evaltest_babycry_369_ab91477f88bd57168b8c800029ab1ac9.wav,cafe/restaurant,audio/376.wav,0.0,True,babycry,1.8599999999999994
370,mixture_evaltest_babycry_370_9faa75846556aa2d8d30763fd916276d.wav,city_center,audio/249.wav,0.0,True,babycry,0.9600000000000009
371,mixture_evaltest_babycry_371_4ffe5a2bc5125d3f9f35f4a851566080.wav,home,audio/280.wav,0.0,True,babycry,0.9399999999999977
372,mixture_evaltest_babycry_372_0a0aab64e91ecd540f0047f18f1b0dcb.wav,park,audio/34.wav,0.0,False,,
373,mixture_evaltest_babycry_373_81632758d759a43cb095a480b3e50210.wav,beach,audio/42.wav,0.0,True,babycry,2.8599999999999994
374,mixture_evaltest_babycry_374_449eab386f4861ba28ff9c32558a97fe.wav,car,audio/257.wav,0.0,True,babycry,2.5599999999999996
375,mixture_evaltest_babycry_375_a7278e89dd4f483d0fbac50bf18fe2b2.wav,forest_path,audio/27.wav,-6.0,True,babycry,0.8999999999999986
376,mixture_evaltest_babycry_376_f7da88cba547e8ebf7b40db9e0213d1c.wav,cafe/restaurant,audio/112.wav,0.0,False,,
377,mixture_evaltest_babycry_377_cb5aea63ff2b484f0616c4d3f63afda6.wav,library,audio/328.wav,0.0,False,,
378,mixture_evaltest_babycry_378_d826877163b08ca1317b7a66b4e3cce6.wav,bus,audio/223.wav,0.0,False,,
379,mixture_evaltest_babycry_379_5604cad2a245c875cadd15614da3b76d.wav,park,audio/341.wav,0.0,False,,
380,mixture_evaltest_babycry_380_5db5cb7efee1f4a003a0548f628fc1a8.wav,grocery_store,audio/163.wav,-6.0,True,babycry,0.8999999999999986
381,mixture_evaltest_babycry_381_86ec7d86f01db385317a032939f291d1.wav,tram,audio/304.wav,-6.0,True,babycry,1.2400000000000002
382,mixture_evaltest_babycry_382_f3ee4bb1071e01ffa19806058177b654.wav,beach,audio/212.wav,0.0,True,babycry,1.3599999999999994
383,mixture_evaltest_babycry_383_b7203b0f51e6eaa1ee6e21c6e533d43d.wav,city_center,audio/7.wav,0.0,False,,
384,mixture_evaltest_babycry_384_d38fbcdb0cfbc80845fb417e6973ca1b.wav,city_center,audio/46.wav,0.0,False,,
385,mixture_evaltest_babycry_385_d0a880fbbcc5d125f6ea998a74d2a642.wav,office,audio/180.wav,6.0,True,babycry,0.4800000000000004
386,mixture_evaltest_babycry_386_eb13175c5150df85041ca8f04ed7116f.wav,grocery_store,audio/49.wav,0.0,True,babycry,4.819999999999999
387,mixture_evaltest_babycry_387_374c785a06bdf6d1466d05253dec0625.wav,car,audio/275.wav,-6.0,True,babycry,2.780000000000001
388,mixture_evaltest_babycry_388_390abbfa805cd8083c141cc2bee1f9ad.wav,beach,audio/220.wav,0.0,True,babycry,1.1800000000000068
389,mixture_evaltest_babycry_389_ee2ae933c9854efe3fc5a28a6834f047.wav,train,audio/355.wav,0.0,True,babycry,0.9399999999999977
390,mixture_evaltest_babycry_390_1b91c2df7850d0fcbb202844b194106f.wav,residential_area,audio/102.wav,6.0,True,babycry,0.9399999999999977
391,mixture_evaltest_babycry_391_ee3d9a4a1df2715de289f9f59e2bfc5d.wav,car,audio/77.wav,0.0,True,babycry,1.6800000000000002
392,mixture_evaltest_babycry_392_eeac4c090582d41a60dc492ba8f6624c.wav,forest_path,audio/295.wav,0.0,False,,
393,mixture_evaltest_babycry_393_7a8524ea1ad916ec5a2b005af07e0211.wav,train,audio/141.wav,0.0,False,,
394,mixture_evaltest_babycry_394_9188e99ac0cb69993356b12d4e309e78.wav,train,audio/380.wav,0.0,True,babycry,0.740000000000002
395,mixture_evaltest_babycry_395_ecc73f562ce5f87aad2398081de62e7f.wav,cafe/restaurant,audio/321.wav,0.0,False,,
396,mixture_evaltest_babycry_396_8f249f255eebccd43b3af5d0a7ed3bfc.wav,office,audio/180.wav,0.0,False,,
397,mixture_evaltest_babycry_397_04a6c0343f51baff61bd2f2b47c5c19b.wav,forest_path,audio/64.wav,0.0,False,,
398,mixture_evaltest_babycry_398_3be9ff3951a6d07641754add3603c257.wav,grocery_store,audio/357.wav,0.0,True,babycry,0.9
399,mixture_evaltest_babycry_399_60729a4ffc0e7c6e4eb87b088c1e1ccf.wav,cafe/restaurant,audio/184.wav,0.0,False,,
400,mixture_evaltest_babycry_400_a4e56b194332f8640dd42b15296f82fd.wav,office,audio/268.wav,-6.0,True,babycry,3.039999999999999
401,mixture_evaltest_babycry_401_f8294a567850de5fb134cce6c067e8f0.wav,city_center,audio/135.wav,0.0,True,babycry,1.58
402,mixture_evaltest_babycry_402_e8706150edc1e5078cb0763aecc4314a.wav,train,audio/385.wav,0.0,True,babycry,2.6999999999999993
403,mixture_evaltest_babycry_403_ba42968de8310df656b7621cb1c59c03.wav,bus,audio/311.wav,0.0,True,babycry,0.8999999999999986
404,mixture_evaltest_babycry_404_47dd76976f6a9cb97f24e01f230b4b7d.wav,home,audio/91.wav,0.0,False,,
405,mixture_evaltest_babycry_405_5604cad2a245c875cadd15614da3b76d.wav,park,audio/341.wav,0.0,False,,
406,mixture_evaltest_babycry_406_ec4f6e844246a7ace7defb0f9dadf3cb.wav,car,audio/278.wav,0.0,False,,
407,mixture_evaltest_babycry_407_e6bf678e42fe2c54b03c3da36f0fd643.wav,cafe/restaurant,audio/218.wav,6.0,True,babycry,2.6999999999999993
408,mixture_evaltest_babycry_408_d5cb28f674c6a53e8553499a58d776cf.wav,tram,audio/172.wav,0.0,False,,
409,mixture_evaltest_babycry_409_d4bc0e6a5abf5d3a3120a4ee140b4bb8.wav,office,audio/105.wav,0.0,False,,
410,mixture_evaltest_babycry_410_6a48753cb4d22cd1dfa3e1fa485eb3f6.wav,grocery_store,audio/375.wav,0.0,True,babycry,2.36
411,mixture_evaltest_babycry_411_44db5e929d12ed394be51c9fea774575.wav,home,audio/186.wav,-6.0,True,babycry,1.0199999999999996
412,mixture_evaltest_babycry_412_5c5e369501002c5abe087000ca8b08e4.wav,grocery_store,audio/90.wav,0.0,False,,
413,mixture_evaltest_babycry_413_7a93459606e00ea6bcaf0dd00528ea2e.wav,cafe/restaurant,audio/298.wav,0.0,True,babycry,1.6800000000000002
414,mixture_evaltest_babycry_414_367899757d04825eca52aab143021c88.wav,park,audio/187.wav,6.0,True,babycry,0.9199999999999999
