fname,labels,labels_simple,mids,source datasets,file_dir,duration
238243,"Gunshot_and_gunfire,Machine_gun",gunshot,"/m/032s66,/m/04zjc",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/238243.wav,1.803945578
238247,"Gunshot_and_gunfire,Machine_gun",gunshot,"/m/032s66,/m/04zjc",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/238247.wav,1.936575964
332479,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/332479.wav,9.999546485
148166,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/148166.wav,1.102947846
197322,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/197322.wav,29.54231293
217805,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/217805.wav,1.445487528
266977,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/266977.wav,1.149387755
180961,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/180961.wav,2.599614512
371440,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/371440.wav,1.139954649
369395,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/369395.wav,6.055487528
346904,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/346904.wav,3.695986395
346905,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/346905.wav,3.432018141
215842,"Cap_gun,Gunshot_and_gunfire",gunshot,"/m/073cg4,/m/032s66",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/215842.wav,1.044897959
164646,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/164646.wav,1.017732426
215847,"Cap_gun,Gunshot_and_gunfire",gunshot,"/m/073cg4,/m/032s66",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/215847.wav,1.044897959
254772,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/254772.wav,9.919274376
164667,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/164667.wav,1.034353741
353093,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/353093.wav,7.185759637
260939,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/260939.wav,2.94
160590,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/160590.wav,0.500521542
90966,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/90966.wav,0.49170068
64346,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/64346.wav,2.140544218
371548,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/371548.wav,0.794444444
127846,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/127846.wav,7.536621315
369525,"Gunshot_and_gunfire,Tap,Clapping",gunshot,"/m/032s66,/m/07qcpgn,/m/0l15bq",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/369525.wav,0.34414966
371575,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/371575.wav,0.849818594
369530,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/369530.wav,1.701995465
146323,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/146323.wav,2.32
7062,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/7062.wav,2.345351474
273303,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/273303.wav,2.82122449
201667,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/201667.wav,2.794444444
388054,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/388054.wav,2.520362812
35799,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/35799.wav,1.523514739
35800,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/35800.wav,5.148571429
191449,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/191449.wav,9.040929705
324585,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/324585.wav,0.500022676
396271,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/396271.wav,6.517664399
201713,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/201713.wav,3.546621315
396274,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/396274.wav,2.560702948
396276,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/396276.wav,1.355986395
362487,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/362487.wav,0.946984127
396316,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/396316.wav,0.829138322
349217,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/349217.wav,0.957210884
392226,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/392226.wav,3.291950113
392229,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/392229.wav,2.442879819
89147,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/89147.wav,1.92
164937,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/164937.wav,28.51201814
267341,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/267341.wav,0.75755102
404561,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/404561.wav,3.5
404562,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/404562.wav,3.5
238675,"Gunshot_and_gunfire,Machine_gun",gunshot,"/m/032s66,/m/04zjc",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/238675.wav,2.158072562
414827,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/414827.wav,6
369781,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/369781.wav,0.66292517
369782,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/369782.wav,1.893696145
234618,"Gunshot_and_gunfire,Machine_gun",gunshot,"/m/032s66,/m/04zjc",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/234618.wav,4.166666667
251004,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/251004.wav,0.984013605
187534,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/187534.wav,2.030249433
369818,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/369818.wav,0.720181406
388273,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/388273.wav,1.850634921
46263,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/46263.wav,1.171746032
103626,"Gunshot_and_gunfire,Machine_gun",gunshot,"/m/032s66,/m/04zjc",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/103626.wav,27.61142857
156904,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/156904.wav,1.449591837
204009,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/204009.wav,2.449705215
204010,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/204010.wav,2.12462585
255216,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/255216.wav,4.6
216312,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/216312.wav,2
216315,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/216315.wav,2
216317,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/216317.wav,2
216318,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/216318.wav,2
216319,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/216319.wav,2
158977,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/158977.wav,1.886575964
158978,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/158978.wav,1.737528345
228611,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/228611.wav,0.708004535
158979,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/158979.wav,2.51292517
337166,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/337166.wav,4.285714286
128293,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/128293.wav,1.497981859
128294,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/128294.wav,1.497981859
128296,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/128296.wav,1.497981859
128297,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/128297.wav,1.497981859
128298,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/128298.wav,1.497981859
128299,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/128299.wav,1.497981859
255272,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/255272.wav,14.81993197
128301,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/128301.wav,1.497981859
404816,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/404816.wav,2.842879819
365905,"Gunshot_and_gunfire,Fusillade",gunshot,"/m/032s66,/m/02z32qm",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/365905.wav,1.870634921
257364,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/257364.wav,2.687505669
148828,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/148828.wav,4.127346939
148831,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/148831.wav,4.466938776
148832,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/148832.wav,5.955918367
148836,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/148836.wav,6.478367347
148837,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/148837.wav,4.545306122
148838,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/148838.wav,3.84
52593,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/52593.wav,2.472970522
161195,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/161195.wav,0.799931973
413105,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/413105.wav,0.537528345
413106,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/413106.wav,0.537528345
138679,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/138679.wav,1.334217687
413113,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/413113.wav,0.354580499
413117,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/413117.wav,0.530521542
413120,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/413120.wav,0.549410431
413122,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/413122.wav,0.685804989
220612,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/220612.wav,0.568888889
220613,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/220613.wav,1.613786848
132551,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/132551.wav,0.925827664
259539,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/259539.wav,3.086530612
30185,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/30185.wav,6.4838322
253438,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/253438.wav,2.870113379
390663,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/390663.wav,2.758390023
108043,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/108043.wav,1.594036281
108044,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/108044.wav,6.046349206
108045,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/108045.wav,1.638163265
108046,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/108046.wav,2.609909297
108047,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/108047.wav,1.794580499
151065,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/151065.wav,1.759160998
151066,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/151066.wav,1.302698413
151069,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/151069.wav,1.871428571
26141,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/26141.wav,4.874512472
319008,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/319008.wav,7.993469388
319009,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/319009.wav,6.060408163
239137,"Gunshot_and_gunfire,Artillery_fire",gunshot,"/m/032s66,/m/0_1c",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/239137.wav,6.910544218
151075,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/151075.wav,3.451315193
151072,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/151072.wav,1.316439909
319010,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/319010.wav,3.813877551
136766,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/136766.wav,0.851564626
427592,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/427592.wav,1.66324263
427598,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/427598.wav,0.908571429
165478,"Gunshot_and_gunfire,Machine_gun",gunshot,"/m/032s66,/m/04zjc",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/165478.wav,12.10630385
267893,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/267893.wav,1.306122449
163455,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/163455.wav,0.691678005
163456,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/163456.wav,0.460770975
370304,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/370304.wav,2.677732426
163460,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/163460.wav,0.672222222
165540,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/165540.wav,2.535487528
118450,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/118450.wav,7.128004535
149177,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/149177.wav,1.527777778
161475,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/161475.wav,1.78031746
378563,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/378563.wav,0.944331066
431822,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/431822.wav,2.24
431825,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/431825.wav,1.48
431827,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/431827.wav,2.28
431828,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/431828.wav,4.16
431831,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/431831.wav,8.44
431837,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/431837.wav,0.64
139028,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/139028.wav,3.818367347
386842,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/386842.wav,2.742290249
386845,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/386845.wav,0.646349206
182051,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/182051.wav,1.949727891
253734,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/253734.wav,4
100144,"Gunshot_and_gunfire,Firecracker",gunshot,"/m/032s66,/g/122z_qxw",fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/100144.wav,7.000816327
145206,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/145206.wav,6.739591837
137034,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/137034.wav,1.985759637
231245,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/231245.wav,10.18199546
231247,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/231247.wav,6.247482993
231248,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/231248.wav,4
257873,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/257873.wav,1.331179138
257874,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/257874.wav,2.9061678
257875,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/257875.wav,1.961043084
257876,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/257876.wav,5.258548753
233318,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/233318.wav,1.184217687
233321,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/233321.wav,2.308095238
233322,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/233322.wav,2.333605442
233323,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/233323.wav,3.004693878
147317,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/147317.wav,4.678820862
266105,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/266105.wav,1.173129252
34708,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/34708.wav,21.97263039
399266,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/399266.wav,0.667052154
165795,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/165795.wav,0.889274376
36815,Gunshot_and_gunfire,gunshot,/m/032s66,fdk50,C:/Users/sharo/OneDrive/Documents/TMRL/FSD50K_dev_audio/36815.wav,10.50122449
