mixture_audio_filename,wav_name,bg_classname,bg_path,ebr,event_present,event,event_actual,event_length
3pg7slip.wav,3pg7slip.wav,,,0,True,Speech,Speech,10.0
3pg7slip.wav,3pg7slip.wav,,,0,True,Dishes,Dishes,10.0
3pg7slip.wav,3pg7slip.wav,,,0,True,Dishes,Dishes,10.0
3pg7slip.wav,3pg7slip.wav,,,0,True,Speech,Speech,10.0
3pg7slip.wav,3pg7slip.wav,,,0,True,Dishes,Dishes,10.0
1k7pou6h.wav,1k7pou6h.wav,,,0,True,Speech,Speech,10.0
1k7pou6h.wav,1k7pou6h.wav,,,0,True,Frying,Frying,10.0
1k7pou6h.wav,1k7pou6h.wav,,,0,True,Speech,Speech,10.0
1k7pou6h.wav,1k7pou6h.wav,,,0,True,Speech,Speech,10.0
1k7pou6h.wav,1k7pou6h.wav,,,0,True,Speech,Speech,10.0
1k7pou6h.wav,1k7pou6h.wav,,,0,True,Speech,Speech,10.0
xcvltwcz.wav,xcvltwcz.wav,,,0,True,Speech,Speech,10.0
xcvltwcz.wav,xcvltwcz.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
xcvltwcz.wav,xcvltwcz.wav,,,0,True,Speech,Speech,10.0
xcvltwcz.wav,xcvltwcz.wav,,,0,True,Speech,Speech,10.0
xcvltwcz.wav,xcvltwcz.wav,,,0,True,Speech,Speech,10.0
xcvltwcz.wav,xcvltwcz.wav,,,0,True,Speech,Speech,10.0
zvbisktu.wav,zvbisktu.wav,,,0,True,Dishes,Dishes,10.0
zvbisktu.wav,zvbisktu.wav,,,0,True,Dishes,Dishes,10.0
zvbisktu.wav,zvbisktu.wav,,,0,True,Dishes,Dishes,10.0
dvkz4u9u.wav,dvkz4u9u.wav,,,0,True,Speech,Speech,10.0
dvkz4u9u.wav,dvkz4u9u.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
dvkz4u9u.wav,dvkz4u9u.wav,,,0,True,Speech,Speech,10.0
dvkz4u9u.wav,dvkz4u9u.wav,,,0,True,Speech,Speech,10.0
yfvpy71j.wav,yfvpy71j.wav,,,0,True,Speech,Speech,10.0
yfvpy71j.wav,yfvpy71j.wav,,,0,True,Dishes,Dishes,10.0
yfvpy71j.wav,yfvpy71j.wav,,,0,True,Speech,Speech,10.0
yfvpy71j.wav,yfvpy71j.wav,,,0,True,Speech,Speech,10.0
yfvpy71j.wav,yfvpy71j.wav,,,0,True,Dishes,Dishes,10.0
yfvpy71j.wav,yfvpy71j.wav,,,0,True,Speech,Speech,10.0
dyn6ko4l.wav,dyn6ko4l.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
dyn6ko4l.wav,dyn6ko4l.wav,,,0,True,Speech,Speech,10.0
zj4an3dl.wav,zj4an3dl.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
94pbxyzv.wav,94pbxyzv.wav,,,0,True,Speech,Speech,10.0
94pbxyzv.wav,94pbxyzv.wav,,,0,True,Frying,Frying,10.0
94pbxyzv.wav,94pbxyzv.wav,,,0,True,Speech,Speech,10.0
94pbxyzv.wav,94pbxyzv.wav,,,0,True,Dishes,Dishes,10.0
94pbxyzv.wav,94pbxyzv.wav,,,0,True,Speech,Speech,10.0
jt043_bt.wav,jt043_bt.wav,,,0,True,Cat,Cat,10.0
jt043_bt.wav,jt043_bt.wav,,,0,True,Cat,Cat,10.0
t7qxahz2.wav,t7qxahz2.wav,,,0,True,Speech,Speech,10.0
t7qxahz2.wav,t7qxahz2.wav,,,0,True,Speech,Speech,10.0
t7qxahz2.wav,t7qxahz2.wav,,,0,True,Speech,Speech,10.0
t7qxahz2.wav,t7qxahz2.wav,,,0,True,Speech,Speech,10.0
t7qxahz2.wav,t7qxahz2.wav,,,0,True,Speech,Speech,10.0
t7qxahz2.wav,t7qxahz2.wav,,,0,True,Blender,Blender,10.0
4c8biung.wav,4c8biung.wav,,,0,True,Speech,Speech,10.0
4c8biung.wav,4c8biung.wav,,,0,True,Vacuum_cleaner,Vacuum_cleaner,10.0
ndsf3683.wav,ndsf3683.wav,,,0,True,Speech,Speech,4.0
ndsf3683.wav,ndsf3683.wav,,,0,True,Cat,Cat,4.0
jtgdbjvy.wav,jtgdbjvy.wav,,,0,True,Dishes,Dishes,10.0
jtgdbjvy.wav,jtgdbjvy.wav,,,0,True,Blender,Blender,10.0
jtgdbjvy.wav,jtgdbjvy.wav,,,0,True,Blender,Blender,10.0
jtgdbjvy.wav,jtgdbjvy.wav,,,0,True,Blender,Blender,10.0
goocp17a.wav,goocp17a.wav,,,0,True,Vacuum_cleaner,Vacuum_cleaner,10.0
1gssd0wk.wav,1gssd0wk.wav,,,0,True,Cat,Cat,10.0
1gssd0wk.wav,1gssd0wk.wav,,,0,True,Speech,Speech,10.0
1gssd0wk.wav,1gssd0wk.wav,,,0,True,Cat,Cat,10.0
1gssd0wk.wav,1gssd0wk.wav,,,0,True,Speech,Speech,10.0
1gssd0wk.wav,1gssd0wk.wav,,,0,True,Cat,Cat,10.0
1gssd0wk.wav,1gssd0wk.wav,,,0,True,Speech,Speech,10.0
1gssd0wk.wav,1gssd0wk.wav,,,0,True,Cat,Cat,10.0
ff6jutc9.wav,ff6jutc9.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
w5q_0ak_.wav,w5q_0ak_.wav,,,0,True,Speech,Speech,10.0
w5q_0ak_.wav,w5q_0ak_.wav,,,0,True,Speech,Speech,10.0
w5q_0ak_.wav,w5q_0ak_.wav,,,0,True,Vacuum_cleaner,Vacuum_cleaner,10.0
uc31lbt5.wav,uc31lbt5.wav,,,0,True,Cat,Cat,10.0
uc31lbt5.wav,uc31lbt5.wav,,,0,True,Cat,Cat,10.0
uc31lbt5.wav,uc31lbt5.wav,,,0,True,Cat,Cat,10.0
uc31lbt5.wav,uc31lbt5.wav,,,0,True,Cat,Cat,10.0
uc31lbt5.wav,uc31lbt5.wav,,,0,True,Cat,Cat,10.0
uc31lbt5.wav,uc31lbt5.wav,,,0,True,Cat,Cat,10.0
uc31lbt5.wav,uc31lbt5.wav,,,0,True,Cat,Cat,10.0
uc31lbt5.wav,uc31lbt5.wav,,,0,True,Cat,Cat,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_m10r_db.wav,_m10r_db.wav,,,0,True,Dog,Dog,10.0
_7ys4lc4.wav,_7ys4lc4.wav,,,0,True,Speech,Speech,10.0
_7ys4lc4.wav,_7ys4lc4.wav,,,0,True,Running_water,Running_water,10.0
_7ys4lc4.wav,_7ys4lc4.wav,,,0,True,Speech,Speech,10.0
_7ys4lc4.wav,_7ys4lc4.wav,,,0,True,Cat,Cat,10.0
_7ys4lc4.wav,_7ys4lc4.wav,,,0,True,Speech,Speech,10.0
_7ys4lc4.wav,_7ys4lc4.wav,,,0,True,Cat,Cat,10.0
_7ys4lc4.wav,_7ys4lc4.wav,,,0,True,Cat,Cat,10.0
_7ys4lc4.wav,_7ys4lc4.wav,,,0,True,Speech,Speech,10.0
84qpfmm_.wav,84qpfmm_.wav,,,0,True,Speech,Speech,10.0
84qpfmm_.wav,84qpfmm_.wav,,,0,True,Dishes,Dishes,10.0
84qpfmm_.wav,84qpfmm_.wav,,,0,True,Speech,Speech,10.0
84qpfmm_.wav,84qpfmm_.wav,,,0,True,Frying,Frying,10.0
84qpfmm_.wav,84qpfmm_.wav,,,0,True,Dishes,Dishes,10.0
84qpfmm_.wav,84qpfmm_.wav,,,0,True,Dishes,Dishes,10.0
84qpfmm_.wav,84qpfmm_.wav,,,0,True,Dishes,Dishes,10.0
p_nx0bvp.wav,p_nx0bvp.wav,,,0,True,Cat,Cat,10.0
p_nx0bvp.wav,p_nx0bvp.wav,,,0,True,Cat,Cat,10.0
p_nx0bvp.wav,p_nx0bvp.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
931ai578.wav,931ai578.wav,,,0,True,Speech,Speech,10.0
931ai578.wav,931ai578.wav,,,0,True,Dishes,Dishes,10.0
931ai578.wav,931ai578.wav,,,0,True,Dishes,Dishes,10.0
931ai578.wav,931ai578.wav,,,0,True,Speech,Speech,10.0
931ai578.wav,931ai578.wav,,,0,True,Running_water,Running_water,10.0
931ai578.wav,931ai578.wav,,,0,True,Speech,Speech,10.0
ytnwd41j.wav,ytnwd41j.wav,,,0,True,Cat,Cat,10.0
vls0fbt0.wav,vls0fbt0.wav,,,0,True,Vacuum_cleaner,Vacuum_cleaner,10.0
f89u4s30.wav,f89u4s30.wav,,,0,True,Frying,Frying,10.0
f89u4s30.wav,f89u4s30.wav,,,0,True,Speech,Speech,10.0
f89u4s30.wav,f89u4s30.wav,,,0,True,Dishes,Dishes,10.0
f89u4s30.wav,f89u4s30.wav,,,0,True,Dishes,Dishes,10.0
f89u4s30.wav,f89u4s30.wav,,,0,True,Dishes,Dishes,10.0
f89u4s30.wav,f89u4s30.wav,,,0,True,Dishes,Dishes,10.0
f89u4s30.wav,f89u4s30.wav,,,0,True,Speech,Speech,10.0
f89u4s30.wav,f89u4s30.wav,,,0,True,Speech,Speech,10.0
hobvnsee.wav,hobvnsee.wav,,,0,True,Running_water,Running_water,10.0
hobvnsee.wav,hobvnsee.wav,,,0,True,Dog,Dog,10.0
wvcj_7fb.wav,wvcj_7fb.wav,,,0,True,Cat,Cat,10.0
wvcj_7fb.wav,wvcj_7fb.wav,,,0,True,Cat,Cat,10.0
wvcj_7fb.wav,wvcj_7fb.wav,,,0,True,Cat,Cat,10.0
wvcj_7fb.wav,wvcj_7fb.wav,,,0,True,Cat,Cat,10.0
wvcj_7fb.wav,wvcj_7fb.wav,,,0,True,Cat,Cat,10.0
wvcj_7fb.wav,wvcj_7fb.wav,,,0,True,Cat,Cat,10.0
on1p2mq9.wav,on1p2mq9.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
on1p2mq9.wav,on1p2mq9.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
on1p2mq9.wav,on1p2mq9.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
on1p2mq9.wav,on1p2mq9.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
moovosed.wav,moovosed.wav,,,0,True,Speech,Speech,10.0
moovosed.wav,moovosed.wav,,,0,True,Speech,Speech,10.0
moovosed.wav,moovosed.wav,,,0,True,Running_water,Running_water,10.0
moovosed.wav,moovosed.wav,,,0,True,Speech,Speech,10.0
r8qdaeth.wav,r8qdaeth.wav,,,0,True,Speech,Speech,10.0
r8qdaeth.wav,r8qdaeth.wav,,,0,True,Speech,Speech,10.0
r8qdaeth.wav,r8qdaeth.wav,,,0,True,Blender,Blender,10.0
m3nqn3d8.wav,m3nqn3d8.wav,,,0,True,Speech,Speech,10.0
m3nqn3d8.wav,m3nqn3d8.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
m3nqn3d8.wav,m3nqn3d8.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
m3nqn3d8.wav,m3nqn3d8.wav,,,0,True,Speech,Speech,10.0
m3nqn3d8.wav,m3nqn3d8.wav,,,0,True,Speech,Speech,10.0
m3nqn3d8.wav,m3nqn3d8.wav,,,0,True,Speech,Speech,10.0
rasfw8f0.wav,rasfw8f0.wav,,,0,True,Dog,Dog,10.0
rasfw8f0.wav,rasfw8f0.wav,,,0,True,Dog,Dog,10.0
rasfw8f0.wav,rasfw8f0.wav,,,0,True,Dog,Dog,10.0
rasfw8f0.wav,rasfw8f0.wav,,,0,True,Dog,Dog,10.0
rasfw8f0.wav,rasfw8f0.wav,,,0,True,Dog,Dog,10.0
mh0rdzfj.wav,mh0rdzfj.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
mh0rdzfj.wav,mh0rdzfj.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
09a3h_dl.wav,09a3h_dl.wav,,,0,True,Running_water,Running_water,10.0
09a3h_dl.wav,09a3h_dl.wav,,,0,True,Running_water,Running_water,10.0
09a3h_dl.wav,09a3h_dl.wav,,,0,True,Running_water,Running_water,10.0
kd0715vm.wav,kd0715vm.wav,,,0,True,Frying,Frying,11.0
kd0715vm.wav,kd0715vm.wav,,,0,True,Speech,Speech,11.0
kd0715vm.wav,kd0715vm.wav,,,0,True,Dishes,Dishes,11.0
kd0715vm.wav,kd0715vm.wav,,,0,True,Dishes,Dishes,11.0
kd0715vm.wav,kd0715vm.wav,,,0,True,Speech,Speech,11.0
oxlyflc3.wav,oxlyflc3.wav,,,0,True,Frying,Frying,10.0
oxlyflc3.wav,oxlyflc3.wav,,,0,True,Dishes,Dishes,10.0
oxlyflc3.wav,oxlyflc3.wav,,,0,True,Dishes,Dishes,10.0
m3fel2nd.wav,m3fel2nd.wav,,,0,True,Frying,Frying,10.0
yynwqsrf.wav,yynwqsrf.wav,,,0,True,Dishes,Dishes,10.0
yynwqsrf.wav,yynwqsrf.wav,,,0,True,Dishes,Dishes,10.0
yynwqsrf.wav,yynwqsrf.wav,,,0,True,Dishes,Dishes,10.0
yynwqsrf.wav,yynwqsrf.wav,,,0,True,Dishes,Dishes,10.0
yynwqsrf.wav,yynwqsrf.wav,,,0,True,Dishes,Dishes,10.0
yynwqsrf.wav,yynwqsrf.wav,,,0,True,Dishes,Dishes,10.0
yynwqsrf.wav,yynwqsrf.wav,,,0,True,Dishes,Dishes,10.0
_dto7f_y.wav,_dto7f_y.wav,,,0,True,Dog,Dog,10.0
_dto7f_y.wav,_dto7f_y.wav,,,0,True,Dog,Dog,10.0
_dto7f_y.wav,_dto7f_y.wav,,,0,True,Dog,Dog,10.0
_dto7f_y.wav,_dto7f_y.wav,,,0,True,Dog,Dog,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Dog,Dog,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Speech,Speech,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Dog,Dog,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Speech,Speech,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Dog,Dog,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Dog,Dog,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Dog,Dog,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Speech,Speech,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Dog,Dog,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Dog,Dog,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Speech,Speech,10.0
ks2dsqyo.wav,ks2dsqyo.wav,,,0,True,Dog,Dog,10.0
gsowukvu.wav,gsowukvu.wav,,,0,True,Running_water,Running_water,10.0
uhlprfuk.wav,uhlprfuk.wav,,,0,True,Running_water,Running_water,10.0
v21r0_67.wav,v21r0_67.wav,,,0,True,Speech,Speech,10.0
v21r0_67.wav,v21r0_67.wav,,,0,True,Dishes,Dishes,10.0
v21r0_67.wav,v21r0_67.wav,,,0,True,Dishes,Dishes,10.0
v21r0_67.wav,v21r0_67.wav,,,0,True,Dishes,Dishes,10.0
v21r0_67.wav,v21r0_67.wav,,,0,True,Dishes,Dishes,10.0
v21r0_67.wav,v21r0_67.wav,,,0,True,Dishes,Dishes,10.0
v21r0_67.wav,v21r0_67.wav,,,0,True,Speech,Speech,10.0
f0fye_xd.wav,f0fye_xd.wav,,,0,True,Cat,Cat,10.0
f0fye_xd.wav,f0fye_xd.wav,,,0,True,Cat,Cat,10.0
f0fye_xd.wav,f0fye_xd.wav,,,0,True,Cat,Cat,10.0
f0fye_xd.wav,f0fye_xd.wav,,,0,True,Cat,Cat,10.0
f0fye_xd.wav,f0fye_xd.wav,,,0,True,Cat,Cat,10.0
f0fye_xd.wav,f0fye_xd.wav,,,0,True,Cat,Cat,10.0
f0fye_xd.wav,f0fye_xd.wav,,,0,True,Cat,Cat,10.0
f0fye_xd.wav,f0fye_xd.wav,,,0,True,Cat,Cat,10.0
k4uhk0ez.wav,k4uhk0ez.wav,,,0,True,Speech,Speech,10.0
k4uhk0ez.wav,k4uhk0ez.wav,,,0,True,Running_water,Running_water,10.0
k4uhk0ez.wav,k4uhk0ez.wav,,,0,True,Speech,Speech,10.0
k4uhk0ez.wav,k4uhk0ez.wav,,,0,True,Dishes,Dishes,10.0
k4uhk0ez.wav,k4uhk0ez.wav,,,0,True,Speech,Speech,10.0
sbkbzwff.wav,sbkbzwff.wav,,,0,True,Frying,Frying,10.0
6nz9_ufo.wav,6nz9_ufo.wav,,,0,True,Dog,Dog,10.0
6nz9_ufo.wav,6nz9_ufo.wav,,,0,True,Dog,Dog,10.0
6nz9_ufo.wav,6nz9_ufo.wav,,,0,True,Dog,Dog,10.0
6nz9_ufo.wav,6nz9_ufo.wav,,,0,True,Speech,Speech,10.0
ctsi7dlu.wav,ctsi7dlu.wav,,,0,True,Speech,Speech,10.0
ctsi7dlu.wav,ctsi7dlu.wav,,,0,True,Blender,Blender,10.0
ctsi7dlu.wav,ctsi7dlu.wav,,,0,True,Speech,Speech,10.0
a8mhx7da.wav,a8mhx7da.wav,,,0,True,Vacuum_cleaner,Vacuum_cleaner,10.0
0ye917hj.wav,0ye917hj.wav,,,0,True,Running_water,Running_water,10.0
dr9d29a6.wav,dr9d29a6.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
dr9d29a6.wav,dr9d29a6.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
zbr1w22z.wav,zbr1w22z.wav,,,0,True,Dog,Dog,10.0
zbr1w22z.wav,zbr1w22z.wav,,,0,True,Dog,Dog,10.0
zbr1w22z.wav,zbr1w22z.wav,,,0,True,Dog,Dog,10.0
zbr1w22z.wav,zbr1w22z.wav,,,0,True,Dog,Dog,10.0
zbr1w22z.wav,zbr1w22z.wav,,,0,True,Dog,Dog,10.0
zbr1w22z.wav,zbr1w22z.wav,,,0,True,Dog,Dog,10.0
zbr1w22z.wav,zbr1w22z.wav,,,0,True,Dog,Dog,10.0
zbr1w22z.wav,zbr1w22z.wav,,,0,True,Dog,Dog,10.0
zbr1w22z.wav,zbr1w22z.wav,,,0,True,Dog,Dog,10.0
ky4r2j3m.wav,ky4r2j3m.wav,,,0,True,Frying,Frying,10.0
nuiqra6i.wav,nuiqra6i.wav,,,0,True,Dog,Dog,10.0
nuiqra6i.wav,nuiqra6i.wav,,,0,True,Dog,Dog,10.0
nuiqra6i.wav,nuiqra6i.wav,,,0,True,Dog,Dog,10.0
nuiqra6i.wav,nuiqra6i.wav,,,0,True,Dog,Dog,10.0
nuiqra6i.wav,nuiqra6i.wav,,,0,True,Dog,Dog,10.0
nuiqra6i.wav,nuiqra6i.wav,,,0,True,Dog,Dog,10.0
nuiqra6i.wav,nuiqra6i.wav,,,0,True,Dog,Dog,10.0
vjegmykt.wav,vjegmykt.wav,,,0,True,Speech,Speech,10.0
vjegmykt.wav,vjegmykt.wav,,,0,True,Blender,Blender,10.0
ohkh5ym0.wav,ohkh5ym0.wav,,,0,True,Speech,Speech,10.0
ohkh5ym0.wav,ohkh5ym0.wav,,,0,True,Dishes,Dishes,10.0
ohkh5ym0.wav,ohkh5ym0.wav,,,0,True,Speech,Speech,10.0
ohkh5ym0.wav,ohkh5ym0.wav,,,0,True,Dishes,Dishes,10.0
ohkh5ym0.wav,ohkh5ym0.wav,,,0,True,Speech,Speech,10.0
ohkh5ym0.wav,ohkh5ym0.wav,,,0,True,Speech,Speech,10.0
ohkh5ym0.wav,ohkh5ym0.wav,,,0,True,Dishes,Dishes,10.0
yflnwjvt.wav,yflnwjvt.wav,,,0,True,Speech,Speech,10.0
yflnwjvt.wav,yflnwjvt.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
9akaj__5.wav,9akaj__5.wav,,,0,True,Dog,Dog,10.0
9akaj__5.wav,9akaj__5.wav,,,0,True,Dog,Dog,10.0
poxaout3.wav,poxaout3.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
poxaout3.wav,poxaout3.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
9d6si49g.wav,9d6si49g.wav,,,0,True,Speech,Speech,10.0
9d6si49g.wav,9d6si49g.wav,,,0,True,Blender,Blender,10.0
9d6si49g.wav,9d6si49g.wav,,,0,True,Speech,Speech,10.0
9d6si49g.wav,9d6si49g.wav,,,0,True,Speech,Speech,10.0
_ugiwy4t.wav,_ugiwy4t.wav,,,0,True,Cat,Cat,10.0
70arrft4.wav,70arrft4.wav,,,0,True,Vacuum_cleaner,Vacuum_cleaner,10.0
_1jfn4sy.wav,_1jfn4sy.wav,,,0,True,Speech,Speech,10.0
_1jfn4sy.wav,_1jfn4sy.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
_a3bpkj0.wav,_a3bpkj0.wav,,,0,True,Speech,Speech,10.0
_a3bpkj0.wav,_a3bpkj0.wav,,,0,True,Speech,Speech,10.0
_a3bpkj0.wav,_a3bpkj0.wav,,,0,True,Blender,Blender,10.0
_a3bpkj0.wav,_a3bpkj0.wav,,,0,True,Speech,Speech,10.0
_a3bpkj0.wav,_a3bpkj0.wav,,,0,True,Speech,Speech,10.0
od6g2anm.wav,od6g2anm.wav,,,0,True,Running_water,Running_water,10.0
4kjng41c.wav,4kjng41c.wav,,,0,True,Running_water,Running_water,10.0
nq87kryk.wav,nq87kryk.wav,,,0,True,Speech,Speech,10.0
nq87kryk.wav,nq87kryk.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
nq87kryk.wav,nq87kryk.wav,,,0,True,Speech,Speech,10.0
nq87kryk.wav,nq87kryk.wav,,,0,True,Speech,Speech,10.0
nq87kryk.wav,nq87kryk.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
nq87kryk.wav,nq87kryk.wav,,,0,True,Speech,Speech,10.0
nq87kryk.wav,nq87kryk.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
l7_ffkac.wav,l7_ffkac.wav,,,0,True,Speech,Speech,10.0
l7_ffkac.wav,l7_ffkac.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
l7_ffkac.wav,l7_ffkac.wav,,,0,True,Speech,Speech,10.0
l7_ffkac.wav,l7_ffkac.wav,,,0,True,Speech,Speech,10.0
l7_ffkac.wav,l7_ffkac.wav,,,0,True,Speech,Speech,10.0
ae01rjmy.wav,ae01rjmy.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
xtntuzsl.wav,xtntuzsl.wav,,,0,True,Speech,Speech,10.0
xtntuzsl.wav,xtntuzsl.wav,,,0,True,Speech,Speech,10.0
xtntuzsl.wav,xtntuzsl.wav,,,0,True,Blender,Blender,10.0
xtntuzsl.wav,xtntuzsl.wav,,,0,True,Speech,Speech,10.0
nxpjpsof.wav,nxpjpsof.wav,,,0,True,Speech,Speech,10.0
nxpjpsof.wav,nxpjpsof.wav,,,0,True,Dog,Dog,10.0
nxpjpsof.wav,nxpjpsof.wav,,,0,True,Dog,Dog,10.0
nxpjpsof.wav,nxpjpsof.wav,,,0,True,Dog,Dog,10.0
nxpjpsof.wav,nxpjpsof.wav,,,0,True,Speech,Speech,10.0
nxpjpsof.wav,nxpjpsof.wav,,,0,True,Dog,Dog,10.0
nxpjpsof.wav,nxpjpsof.wav,,,0,True,Speech,Speech,10.0
nxpjpsof.wav,nxpjpsof.wav,,,0,True,Dog,Dog,10.0
nxpjpsof.wav,nxpjpsof.wav,,,0,True,Dog,Dog,10.0
mg9we4fc.wav,mg9we4fc.wav,,,0,True,Running_water,Running_water,10.0
5ime5_ti.wav,5ime5_ti.wav,,,0,True,Speech,Speech,10.0
5ime5_ti.wav,5ime5_ti.wav,,,0,True,Blender,Blender,10.0
5ime5_ti.wav,5ime5_ti.wav,,,0,True,Speech,Speech,10.0
5ime5_ti.wav,5ime5_ti.wav,,,0,True,Blender,Blender,10.0
5ime5_ti.wav,5ime5_ti.wav,,,0,True,Speech,Speech,10.0
5ime5_ti.wav,5ime5_ti.wav,,,0,True,Blender,Blender,10.0
5ime5_ti.wav,5ime5_ti.wav,,,0,True,Speech,Speech,10.0
mj2kvguq.wav,mj2kvguq.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
mj2kvguq.wav,mj2kvguq.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,10.0
8l1oj5uf.wav,8l1oj5uf.wav,,,0,True,Speech,Speech,10.0
8l1oj5uf.wav,8l1oj5uf.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
8l1oj5uf.wav,8l1oj5uf.wav,,,0,True,Speech,Speech,10.0
8l1oj5uf.wav,8l1oj5uf.wav,,,0,True,Speech,Speech,10.0
p0x8kr25.wav,p0x8kr25.wav,,,0,True,Alarm_bell_ringing,Alarm_bell_ringing,7.0
vxpk7yaz.wav,vxpk7yaz.wav,,,0,True,Vacuum_cleaner,Vacuum_cleaner,10.0
i4v201kb.wav,i4v201kb.wav,,,0,True,Speech,Speech,10.0
i4v201kb.wav,i4v201kb.wav,,,0,True,Dog,Dog,10.0
i4v201kb.wav,i4v201kb.wav,,,0,True,Speech,Speech,10.0
i4v201kb.wav,i4v201kb.wav,,,0,True,Speech,Speech,10.0
i4v201kb.wav,i4v201kb.wav,,,0,True,Speech,Speech,10.0
i4v201kb.wav,i4v201kb.wav,,,0,True,Dishes,Dishes,10.0
h5dx371z.wav,h5dx371z.wav,,,0,True,Speech,Speech,10.0
h5dx371z.wav,h5dx371z.wav,,,0,True,Speech,Speech,10.0
h5dx371z.wav,h5dx371z.wav,,,0,True,Speech,Speech,10.0
h5dx371z.wav,h5dx371z.wav,,,0,True,Electric_shaver_toothbrush,Electric_shaver_toothbrush,10.0
h5dx371z.wav,h5dx371z.wav,,,0,True,Speech,Speech,10.0
h5dx371z.wav,h5dx371z.wav,,,0,True,Speech,Speech,10.0
1l8gf7wz.wav,1l8gf7wz.wav,,,0,True,Speech,Speech,10.0
1l8gf7wz.wav,1l8gf7wz.wav,,,0,True,Dishes,Dishes,10.0
1l8gf7wz.wav,1l8gf7wz.wav,,,0,True,Speech,Speech,10.0
1l8gf7wz.wav,1l8gf7wz.wav,,,0,True,Speech,Speech,10.0
1l8gf7wz.wav,1l8gf7wz.wav,,,0,True,Dishes,Dishes,10.0
1l8gf7wz.wav,1l8gf7wz.wav,,,0,True,Speech,Speech,10.0
1l8gf7wz.wav,1l8gf7wz.wav,,,0,True,Dishes,Dishes,10.0
1l8gf7wz.wav,1l8gf7wz.wav,,,0,True,Speech,Speech,10.0
razf9fm1.wav,razf9fm1.wav,,,0,True,Vacuum_cleaner,Vacuum_cleaner,10.0
